Experiment ID,Library ID,Gene ID,Gene name,Expression level,Expression level unit,Read count,UMI count,Expression p-value,Anat. entity ID,Anat. entity name,Stage ID,Stage name,Sex,Strain,Species
ERP003613,ERX288562,ENSG00000023330,ALAS1,30.268448,TPM,437.0001,0,<= 2.84e-17,UBERON:0001295,endometrium,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP003613,ERX288563,ENSG00000023330,ALAS1,42.269882,TPM,425.00015,0,1.30E-11,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288564,ENSG00000023330,ALAS1,68.587546,TPM,1221.00023,0,<= 2.42e-23,UBERON:0001987,placenta,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP003613,ERX288565,ENSG00000023330,ALAS1,28.599973,TPM,348.0004,0,1.02E-13,UBERON:0001154,vermiform appendix,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288566,ENSG00000023330,ALAS1,31.111062,TPM,652.9993,0,<= 2.60e-18,UBERON:0001043,esophagus,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288567,ENSG00000023330,ALAS1,30.282888,TPM,249.000336,0,<= 6.18e-19,UBERON:0001255,urinary bladder,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288568,ENSG00000023330,ALAS1,31.459811,TPM,1251.000302,0,2.27E-09,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288569,ENSG00000023330,ALAS1,38.16135,TPM,1357.99986,0,6.47E-14,UBERON:0001987,placenta,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP003613,ERX288570,ENSG00000023330,ALAS1,38.697235,TPM,368.9996,0,<= 1.13e-15,UBERON:0002046,thyroid gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288571,ENSG00000023330,ALAS1,34.725037,TPM,514.9993,0,<= 1.66e-16,UBERON:0002108,small intestine,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288572,ENSG00000023330,ALAS1,21.337544,TPM,732.00001,0,<= 6.53e-17,UBERON:0000945,stomach,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288573,ENSG00000023330,ALAS1,54.435153,TPM,1418,0,<= 1.10e-24,UBERON:0000948,heart,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288574,ENSG00000023330,ALAS1,66.195166,TPM,814.99928,0,<= 6.09e-25,UBERON:0000948,heart,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288575,ENSG00000023330,ALAS1,32.660461,TPM,1505.0005,0,<= 4.39e-16,UBERON:0001155,colon,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288576,ENSG00000023330,ALAS1,159.569641,TPM,4069.00348,0,<= 1.15e-19,UBERON:0002371,bone marrow,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288577,ENSG00000023330,ALAS1,31.395306,TPM,349.99935,0,1.97E-13,UBERON:0002367,prostate gland,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288578,ENSG00000023330,ALAS1,38.353848,TPM,1250.00042,0,<= 5.00e-23,UBERON:0000948,heart,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288579,ENSG00000023330,ALAS1,36.587684,TPM,1204,0,<= 4.88e-23,UBERON:0000948,heart,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288580,ENSG00000023330,ALAS1,546.124989,TPM,4625.00438,0,<= 1.00e-30,UBERON:0002107,liver,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288581,ENSG00000023330,ALAS1,32.366322,TPM,481.00025,0,<= 1.95e-16,UBERON:0002108,small intestine,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288582,ENSG00000023330,ALAS1,22.856931,TPM,389.9997,0,8.92E-14,UBERON:0002046,thyroid gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288583,ENSG00000023330,ALAS1,780.88992,TPM,9941.00105,0,<= 0,UBERON:0002369,adrenal gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288584,ENSG00000023330,ALAS1,35.249915,TPM,269.000164,0,<= 9.17e-20,UBERON:0001255,urinary bladder,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288585,ENSG00000023330,ALAS1,67.794252,TPM,1681.9995,0,<= 2.39e-23,UBERON:0000948,heart,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288586,ENSG00000023330,ALAS1,17.841517,TPM,516.000416,0,4.57E-11,UBERON:0002106,spleen,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288587,ENSG00000023330,ALAS1,72.554669,TPM,1201.99982,0,<= 5.54e-19,UBERON:0002110,gall bladder,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288588,ENSG00000023330,ALAS1,187.977563,TPM,4004.00459,0,<= 1.82e-24,UBERON:0002107,liver,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288589,ENSG00000023330,ALAS1,22.696249,TPM,383.0002,0,1.07E-12,UBERON:0000014,zone of skin,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288590,ENSG00000023330,ALAS1,43.387478,TPM,602.99968,0,<= 1.10e-18,UBERON:0002114,duodenum,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288591,ENSG00000023330,ALAS1,25.79457,TPM,352.00003,0,<= 3.00e-15,UBERON:0001154,vermiform appendix,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288592,ENSG00000023330,ALAS1,2.718058,TPM,85,0,3.87E-12,UBERON:0001264,pancreas,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288593,ENSG00000023330,ALAS1,24.931921,TPM,391.00004,0,3.10E-13,UBERON:0000014,zone of skin,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288594,ENSG00000023330,ALAS1,28.192395,TPM,233.0004,0,<= 3.07e-17,UBERON:0001295,endometrium,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP003613,ERX288595,ENSG00000023330,ALAS1,35.882173,TPM,373.9997,0,6.01E-14,UBERON:0002367,prostate gland,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288596,ENSG00000023330,ALAS1,63.473459,TPM,250.99983,0,<= 2.76e-17,UBERON:0002048,lung,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288597,ENSG00000023330,ALAS1,84.816295,TPM,2748.9966,0,<= 9.39e-17,UBERON:0002048,lung,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288598,ENSG00000023330,ALAS1,24.568616,TPM,362,0,<= 4.90e-15,UBERON:0001154,vermiform appendix,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288599,ENSG00000023330,ALAS1,16.631212,TPM,429,0,<= 6.45e-20,UBERON:0001044,saliva-secreting gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288600,ENSG00000023330,ALAS1,161.974263,TPM,3931.9974,0,<= 2.24e-19,UBERON:0002371,bone marrow,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288601,ENSG00000023330,ALAS1,59.127667,TPM,763.9996,0,<= 4.36e-24,UBERON:0000948,heart,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288602,ENSG00000023330,ALAS1,28.829174,TPM,661.0001,0,1.29E-11,UBERON:0002046,thyroid gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288603,ENSG00000023330,ALAS1,31.166783,TPM,573.0002,0,<= 4.31e-15,UBERON:0000029,lymph node,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288604,ENSG00000023330,ALAS1,2.862529,TPM,75,0,3.99E-12,UBERON:0001264,pancreas,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288605,ENSG00000023330,ALAS1,32.69305,TPM,1073.0001,0,<= 4.27e-15,UBERON:0000945,stomach,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288606,ENSG00000023330,ALAS1,17.173412,TPM,489.99977,0,<= 1.05e-16,UBERON:0001044,saliva-secreting gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288607,ENSG00000023330,ALAS1,30.571004,TPM,1108.9997,0,<= 1.71e-17,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288608,ENSG00000023330,ALAS1,28.107249,TPM,1418.99967,0,2.57E-09,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288609,ENSG00000023330,ALAS1,68.368172,TPM,1652.99935,0,<= 5.39e-17,UBERON:0002371,bone marrow,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288610,ENSG00000023330,ALAS1,29.988016,TPM,1070.99972,0,2.01E-09,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288611,ENSG00000023330,ALAS1,42.545308,TPM,851.0002,0,<= 3.00e-18,UBERON:0001987,placenta,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP003613,ERX288612,ENSG00000023330,ALAS1,47.145056,TPM,913.00055,0,<= 7.38e-19,UBERON:0001987,placenta,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP003613,ERX288613,ENSG00000023330,ALAS1,21.308892,TPM,347.00057,0,1.27E-13,UBERON:0002046,thyroid gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288614,ENSG00000023330,ALAS1,26.833022,TPM,805.9999,0,1.40E-12,UBERON:0000956,cerebral cortex,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288615,ENSG00000023330,ALAS1,43.165986,TPM,1199.00009,0,1.46E-14,UBERON:0002048,lung,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288616,ENSG00000023330,ALAS1,16.871972,TPM,267.00007,0,2.13E-13,UBERON:0002106,spleen,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288617,ENSG00000023330,ALAS1,57.505056,TPM,570.00056,0,<= 7.01e-21,UBERON:0001255,urinary bladder,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288618,ENSG00000023330,ALAS1,25.350647,TPM,274.0001,0,3.09E-13,UBERON:0000029,lymph node,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288619,ENSG00000023330,ALAS1,25.490042,TPM,201.99981,0,<= 4.52e-15,UBERON:0001295,endometrium,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP003613,ERX288620,ENSG00000023330,ALAS1,57.726278,TPM,587.00018,0,<= 1.30e-19,UBERON:0002048,lung,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288621,ENSG00000023330,ALAS1,32.87702,TPM,714.999665,0,4.69E-12,UBERON:0002046,thyroid gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288622,ENSG00000023330,ALAS1,20.22937,TPM,627.9993,0,<= 2.91e-16,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288623,ENSG00000023330,ALAS1,27.493551,TPM,475.99991,0,3.13E-13,UBERON:0000029,lymph node,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288624,ENSG00000023330,ALAS1,19.521509,TPM,391.00009,0,<= 1.51e-15,UBERON:0000992,ovary,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP003613,ERX288625,ENSG00000023330,ALAS1,22.44442,TPM,369.99993,0,9.62E-12,UBERON:0000014,zone of skin,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288626,ENSG00000023330,ALAS1,51.126247,TPM,740.0001,0,<= 1.26e-19,UBERON:0002108,small intestine,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288627,ENSG00000023330,ALAS1,38.097878,TPM,361.9999,0,<= 6.43e-16,UBERON:0002046,thyroid gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288628,ENSG00000023330,ALAS1,38.088142,TPM,751.0003,0,<= 2.08e-17,UBERON:0000082,adult mammalian kidney,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288629,ENSG00000023330,ALAS1,20.543052,TPM,289.000164,0,1.67E-12,UBERON:0000014,zone of skin,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288630,ENSG00000023330,ALAS1,35.917774,TPM,797.0011,0,<= 1.20e-20,UBERON:0001255,urinary bladder,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288631,ENSG00000023330,ALAS1,835.14796,TPM,11977.00173,0,<= 0,UBERON:0002369,adrenal gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288632,ENSG00000023330,ALAS1,29.963381,TPM,394.0006,0,<= 6.12e-15,UBERON:0000029,lymph node,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288633,ENSG00000023330,ALAS1,2.992376,TPM,79,0,1.72E-13,UBERON:0001264,pancreas,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288634,ENSG00000023330,ALAS1,34.347855,TPM,398.99968,0,<= 5.71e-17,UBERON:0002046,thyroid gland,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288635,ENSG00000023330,ALAS1,35.009649,TPM,365.0004,0,1.76E-14,UBERON:0002367,prostate gland,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288636,ENSG00000023330,ALAS1,35.890664,TPM,501.99967,0,<= 9.15e-18,UBERON:0002114,duodenum,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288637,ENSG00000023330,ALAS1,28.351637,TPM,338.0005,0,1.56E-13,UBERON:0002367,prostate gland,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288638,ENSG00000023330,ALAS1,29.882077,TPM,1576.99936,0,7.72E-10,UBERON:0000473,testis,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP003613,ERX288639,ENSG00000023330,ALAS1,33.415963,TPM,682.0002,0,<= 2.99e-16,UBERON:0000956,cerebral cortex,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288640,ENSG00000023330,ALAS1,57.110706,TPM,255.000021,0,<= 1.49e-17,UBERON:0002048,lung,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288641,ENSG00000023330,ALAS1,18.972456,TPM,616.99999,0,1.10E-11,UBERON:0002106,spleen,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288642,ENSG00000023330,ALAS1,32.720314,TPM,253.0002,0,<= 7.34e-18,UBERON:0002110,gall bladder,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
ERP003613,ERX288643,ENSG00000023330,ALAS1,35.453461,TPM,2479.0018,0,<= 5.32e-18,UBERON:0001155,colon,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
E-MTAB-2449,ERX446079,ENSG00000023330,ALAS1,4.677984,TPM,131.99955,0,9.29E-06,UBERON:0003701,calcaneal tendon,HsapDv:0000168,74-year-old stage (human),mixed,NA,Homo sapiens
E-MTAB-2449,ERX446080,ENSG00000023330,ALAS1,8.32241,TPM,450.9999,0,8.35E-08,UBERON:0003701,calcaneal tendon,HsapDv:0000108,14-year-old stage (human),male,NA,Homo sapiens
E-MTAB-2449,ERX446081,ENSG00000023330,ALAS1,6.056742,TPM,226,0,1.06E-06,UBERON:0003701,calcaneal tendon,HsapDv:0000110,16-year-old stage (human),male,NA,Homo sapiens
E-MTAB-2449,ERX446082,ENSG00000023330,ALAS1,5.378377,TPM,159.00046,0,4.80E-06,UBERON:0003701,calcaneal tendon,HsapDv:0000173,79-year-old stage (human),mixed,NA,Homo sapiens
E-MTAB-2449,ERX446083,ENSG00000023330,ALAS1,5.821076,TPM,201.0003,0,4.36E-06,UBERON:0003701,calcaneal tendon,HsapDv:0000154,60-year-old stage (human),mixed,NA,Homo sapiens
E-MTAB-2449,ERX446084,ENSG00000023330,ALAS1,5.562486,TPM,157.00021,0,6.92E-06,UBERON:0003701,calcaneal tendon,HsapDv:0000160,66-year-old stage (human),mixed,NA,Homo sapiens
E-MTAB-2449,ERX446085,ENSG00000023330,ALAS1,11.057495,TPM,299.00039,0,2.19E-07,UBERON:0003701,calcaneal tendon,HsapDv:0000115,21-year-old stage (human),male,NA,Homo sapiens
E-MTAB-2449,ERX446086,ENSG00000023330,ALAS1,4.650534,TPM,183.9999,0,1.48E-05,UBERON:0003701,calcaneal tendon,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
E-MTAB-2449,ERX446087,ENSG00000023330,ALAS1,7.443231,TPM,221.0004,0,1.92E-06,UBERON:0003701,calcaneal tendon,HsapDv:0000162,68-year-old stage (human),mixed,NA,Homo sapiens
ERP006650,ERX537298,ENSG00000023330,ALAS1,41.565037,TPM,2939.99817,0,<= 1.36e-15,UBERON:0001052,rectum,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537299,ENSG00000023330,ALAS1,20.801243,TPM,1002.99996,0,2.83E-06,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537300,ENSG00000023330,ALAS1,37.63496,TPM,2875.9977,0,<= 1.06e-15,UBERON:0001052,rectum,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537302,ENSG00000023330,ALAS1,21.241789,TPM,960.00084,0,8.63E-12,UBERON:0003889,fallopian tube,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537303,ENSG00000023330,ALAS1,30.785295,TPM,941.99978,0,<= 1.18e-19,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537304,ENSG00000023330,ALAS1,22.036033,TPM,950.0004,0,2.72E-13,UBERON:0003889,fallopian tube,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537305,ENSG00000023330,ALAS1,20.207164,TPM,824.0004,0,1.08E-12,UBERON:0003889,fallopian tube,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537306,ENSG00000023330,ALAS1,51.318729,TPM,2895.99778,0,<= 8.01e-17,UBERON:0001052,rectum,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537308,ENSG00000023330,ALAS1,49.37716,TPM,2833.99765,0,<= 2.50e-18,UBERON:0001013,adipose tissue,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537309,ENSG00000023330,ALAS1,35.125883,TPM,1038,0,<= 3.41e-21,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537310,ENSG00000023330,ALAS1,24.167979,TPM,1086.00092,0,4.85E-13,UBERON:0001295,endometrium,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537312,ENSG00000023330,ALAS1,16.390559,TPM,799.00031,0,1.31E-12,UBERON:0000992,ovary,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537313,ENSG00000023330,ALAS1,28.624125,TPM,1238,0,<= 1.60e-18,UBERON:0001135,smooth muscle tissue,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537314,ENSG00000023330,ALAS1,38.191969,TPM,1622.9997,0,<= 5.50e-18,UBERON:0001135,smooth muscle tissue,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537315,ENSG00000023330,ALAS1,26.119544,TPM,2019.99649,0,1.76E-14,UBERON:0002372,tonsil,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537316,ENSG00000023330,ALAS1,36.898635,TPM,2811.99686,0,<= 2.50e-17,UBERON:0001155,colon,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537317,ENSG00000023330,ALAS1,22.250715,TPM,1003.00031,0,3.11E-14,UBERON:0003889,fallopian tube,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537318,ENSG00000023330,ALAS1,26.420591,TPM,1012.9999,0,1.19E-14,UBERON:0001135,smooth muscle tissue,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537319,ENSG00000023330,ALAS1,30.917845,TPM,1864.0005,0,1.41E-14,UBERON:0001052,rectum,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537320,ENSG00000023330,ALAS1,28.382138,TPM,1751.9995,0,<= 1.65e-15,UBERON:0002372,tonsil,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537321,ENSG00000023330,ALAS1,40.37496,TPM,2601.00279,0,<= 1.58e-16,UBERON:0001155,colon,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537322,ENSG00000023330,ALAS1,29.509456,TPM,846,0,<= 1.83e-20,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537323,ENSG00000023330,ALAS1,32.799366,TPM,1166.000402,0,<= 1.39e-21,UBERON:0001134,skeletal muscle tissue,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537326,ENSG00000023330,ALAS1,24.559247,TPM,1080.99982,0,2.77E-13,UBERON:0003889,fallopian tube,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537327,ENSG00000023330,ALAS1,20.036674,TPM,1383.00042,0,6.75E-14,UBERON:0002372,tonsil,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
ERP006650,ERX537328,ENSG00000023330,ALAS1,32.46954,TPM,1445.00031,0,<= 1.74e-15,UBERON:0001013,adipose tissue,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006650,ERX537329,ENSG00000023330,ALAS1,18.486709,TPM,908.001,0,2.04E-12,UBERON:0001295,endometrium,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
ERP006696,ERX675428,ENSG00000023330,ALAS1,28.313621,TPM,545.99986,0,<= 1.85e-15,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675429,ENSG00000023330,ALAS1,26.245535,TPM,489.9998,0,<= 1.36e-16,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675430,ENSG00000023330,ALAS1,16.550046,TPM,395.9997,0,<= 1.15e-17,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675440,ENSG00000023330,ALAS1,29.922016,TPM,544.00028,0,<= 6.19e-16,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675441,ENSG00000023330,ALAS1,26.736579,TPM,505.0008,0,<= 2.56e-16,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675442,ENSG00000023330,ALAS1,15.712194,TPM,401.99985,0,<= 1.50e-16,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675452,ENSG00000023330,ALAS1,28.231208,TPM,547.0004,0,<= 1.94e-15,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675453,ENSG00000023330,ALAS1,29.555323,TPM,513,0,<= 6.45e-17,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675454,ENSG00000023330,ALAS1,17.360166,TPM,420.9997,0,<= 5.42e-18,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675464,ENSG00000023330,ALAS1,28.953921,TPM,552.0002,0,<= 1.40e-15,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675465,ENSG00000023330,ALAS1,29.477964,TPM,536,0,<= 2.68e-17,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
ERP006696,ERX675466,ENSG00000023330,ALAS1,18.047874,TPM,429.9998,0,<= 1.59e-17,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,Homo sapiens
SRP001558,SRX014818,ENSG00000023330,ALAS1,120.389478,TPM,697.99995,0,8.98E-10,UBERON:0002107,liver,UBERON:0000104,life cycle,female,NA,Homo sapiens
SRP001558,SRX014819,ENSG00000023330,ALAS1,110.762802,TPM,734.0002,0,1.67E-09,UBERON:0002107,liver,UBERON:0000104,life cycle,female,NA,Homo sapiens
SRP001558,SRX014820,ENSG00000023330,ALAS1,191.407579,TPM,908.00037,0,7.86E-12,UBERON:0002107,liver,UBERON:0000104,life cycle,female,NA,Homo sapiens
SRP001558,SRX014821,ENSG00000023330,ALAS1,179.401917,TPM,1113.0001,0,1.30E-11,UBERON:0002107,liver,UBERON:0000104,life cycle,female,NA,Homo sapiens
SRP001558,SRX014822,ENSG00000023330,ALAS1,141.031208,TPM,775.9997,0,3.51E-10,UBERON:0002107,liver,UBERON:0000104,life cycle,female,NA,Homo sapiens
SRP001558,SRX014823,ENSG00000023330,ALAS1,123.852291,TPM,791,0,5.26E-10,UBERON:0002107,liver,UBERON:0000104,life cycle,female,NA,Homo sapiens
SRP001558,SRX014824,ENSG00000023330,ALAS1,352.486431,TPM,1236.9998,0,7.09E-14,UBERON:0002107,liver,UBERON:0000104,life cycle,male,NA,Homo sapiens
SRP001558,SRX014825,ENSG00000023330,ALAS1,370.29802,TPM,1395.9973,0,8.96E-14,UBERON:0002107,liver,UBERON:0000104,life cycle,male,NA,Homo sapiens
SRP001558,SRX014826,ENSG00000023330,ALAS1,253.448705,TPM,1754.004,0,3.15E-10,UBERON:0002107,liver,UBERON:0000104,life cycle,male,NA,Homo sapiens
SRP001558,SRX014827,ENSG00000023330,ALAS1,263.116487,TPM,1867.99698,0,3.10E-10,UBERON:0002107,liver,UBERON:0000104,life cycle,male,NA,Homo sapiens
SRP001558,SRX014828,ENSG00000023330,ALAS1,277.888868,TPM,1757.00252,0,6.30E-10,UBERON:0002107,liver,UBERON:0000104,life cycle,male,NA,Homo sapiens
